Index       TIME             V(CLK)          V(CLK_BUF)        V(CLK_BAR)          V(CSB)           V(CS_BAR)           V(CS)            V(WEB)           V(WE_BAR)           V(WE)       V(GATED_CLK_BUF)  V(GATED_CLK_BAR)      V(WL_EN)           V(RWL)             V(A0)           V(A_DFF0)           V(A1)           V(A_DFF1)           V(A2)           V(A_DFF2)           V(A3)           V(A_DFF3)          V(RBL)         V(RBL_DELAY)    V(RBL_DELAY_BAR)       V(W_EN)           V(PRE)            V(S_EN)           V(WL15)           V(BL7)            V(BLB7)      V(XSRAM_6T_CORE_16X8:XSRAM_6T_CELL_15_7:Q) V(XSRAM_6T_CORE_16X8:XSRAM_6T_CELL_15_7:QB)     V(SA_Q7)          V(SA_QB7)          V(OUT)      
317      3.17000000e-09    1.00000000e+00    9.99990110e-01    1.42013605e-05    0.00000000e+00    9.62319268e-06    9.99990784e-01    1.00000000e+00    9.99995403e-01    1.43996266e-05    9.99995437e-01    1.20614668e-05    2.41554653e-05    7.52592196e-06    0.00000000e+00    9.99987171e-01    0.00000000e+00    9.99994746e-01    0.00000000e+00    9.99995249e-01    0.00000000e+00    9.99990046e-01    1.02916187e+00    3.68280336e-05    9.99997499e-01    9.65492657e-06    9.99979559e-01   -4.45378228e-05    5.38870496e-06    1.01718723e+00    1.03421730e+00    1.50128185e-05    9.99986796e-01    1.01720052e+00    1.03421424e+00    2.37782230e-05
318      3.18000000e-09    1.00000000e+00    9.99990027e-01    1.41477979e-05    0.00000000e+00    9.62800383e-06    9.99990791e-01    1.00000000e+00    9.99995405e-01    1.43995392e-05    9.99995443e-01    1.20603077e-05    2.41501123e-05    7.52759978e-06    0.00000000e+00    9.99987156e-01    0.00000000e+00    9.99994706e-01    0.00000000e+00    9.99995211e-01    0.00000000e+00    9.99990034e-01    1.02890368e+00    3.68284365e-05    9.99997492e-01    9.65512781e-06    9.99979574e-01   -4.45044730e-05    5.39364418e-06    1.01708104e+00    1.03418725e+00    1.50103074e-05    9.99986796e-01    1.01709433e+00    1.03418419e+00    2.37782226e-05
319      3.19000000e-09    1.00000000e+00    9.99989943e-01    1.40942353e-05    0.00000000e+00    9.63281498e-06    9.99990797e-01    1.00000000e+00    9.99995407e-01    1.43994518e-05    9.99995449e-01    1.20591485e-05    2.41447593e-05    7.52927760e-06    0.00000000e+00    9.99987141e-01    0.00000000e+00    9.99994666e-01    0.00000000e+00    9.99995172e-01    0.00000000e+00    9.99990023e-01    1.02864548e+00    3.68288394e-05    9.99997484e-01    9.65532905e-06    9.99979588e-01   -4.44711232e-05    5.39858340e-06    1.01697484e+00    1.03415719e+00    1.50077964e-05    9.99986796e-01    1.01698814e+00    1.03415415e+00    2.37782221e-05
320      3.20000000e-09    1.00000000e+00    9.99989860e-01    1.40406728e-05    0.00000000e+00    9.63762613e-06    9.99990803e-01    1.00000000e+00    9.99995409e-01    1.43993644e-05    9.99995454e-01    1.20579894e-05    2.41394063e-05    7.53095542e-06    0.00000000e+00    9.99987125e-01    0.00000000e+00    9.99994626e-01    0.00000000e+00    9.99995133e-01    0.00000000e+00    9.99990011e-01    1.02838729e+00    3.68292424e-05    9.99997476e-01    9.65553029e-06    9.99979603e-01   -4.44377734e-05    5.40352262e-06    1.01686865e+00    1.03412714e+00    1.50052853e-05    9.99986796e-01    1.01688195e+00    1.03412410e+00    2.37782216e-05
321      3.21000000e-09    1.00000000e+00    9.99989776e-01    1.39871102e-05    0.00000000e+00    9.64243728e-06    9.99990809e-01    1.00000000e+00    9.99995411e-01    1.43992770e-05    9.99995460e-01    1.20568302e-05    2.41340533e-05    7.53263325e-06    0.00000000e+00    9.99987110e-01    0.00000000e+00    9.99994587e-01    0.00000000e+00    9.99995095e-01    0.00000000e+00    9.99990000e-01    1.02812910e+00    3.68296453e-05    9.99997468e-01    9.65573153e-06    9.99979617e-01   -4.44044235e-05    5.40846184e-06    1.01676245e+00    1.03409709e+00    1.50027742e-05    9.99986796e-01    1.01677575e+00    1.03409406e+00    2.37782212e-05
322      3.22000000e-09    1.00000000e+00    9.99989693e-01    1.39335476e-05    0.00000000e+00    9.64724844e-06    9.99990815e-01    1.00000000e+00    9.99995413e-01    1.43991896e-05    9.99995466e-01    1.20556710e-05    2.41287003e-05    7.53431107e-06    0.00000000e+00    9.99987095e-01    0.00000000e+00    9.99994547e-01    0.00000000e+00    9.99995056e-01    0.00000000e+00    9.99989988e-01    1.02787091e+00    3.68300483e-05    9.99997461e-01    9.65593277e-06    9.99979631e-01   -4.43710737e-05    5.41340105e-06    1.01665625e+00    1.03406704e+00    1.50002632e-05    9.99986796e-01    1.01666956e+00    1.03406401e+00    2.37782207e-05
323      3.23000000e-09    1.00000000e+00    9.99989609e-01    1.38799850e-05    0.00000000e+00    9.65205959e-06    9.99990822e-01    1.00000000e+00    9.99995415e-01    1.43991023e-05    9.99995472e-01    1.20545119e-05    2.41233473e-05    7.53598889e-06    0.00000000e+00    9.99987079e-01    0.00000000e+00    9.99994507e-01    0.00000000e+00    9.99995018e-01    0.00000000e+00    9.99989977e-01    1.02761272e+00    3.68304512e-05    9.99997453e-01    9.65613402e-06    9.99979646e-01   -4.43377239e-05    5.41834027e-06    1.01655006e+00    1.03403699e+00    1.49977521e-05    9.99986796e-01    1.01656337e+00    1.03403397e+00    2.37782203e-05
324      3.24000000e-09    1.00000000e+00    9.99989526e-01    1.38264225e-05    0.00000000e+00    9.65687074e-06    9.99990828e-01    1.00000000e+00    9.99995417e-01    1.43990149e-05    9.99995477e-01    1.20533527e-05    2.41179943e-05    7.53766672e-06    0.00000000e+00    9.99987064e-01    0.00000000e+00    9.99994467e-01    0.00000000e+00    9.99994979e-01    0.00000000e+00    9.99989965e-01    1.02735453e+00    3.68308541e-05    9.99997445e-01    9.65633526e-06    9.99979660e-01   -4.43043740e-05    5.42327949e-06    1.01644386e+00    1.03400694e+00    1.49952410e-05    9.99986796e-01    1.01645718e+00    1.03400392e+00    2.37782198e-05
325      3.25000000e-09    1.00000000e+00    9.99989442e-01    1.37728599e-05    0.00000000e+00    9.66168189e-06    9.99990834e-01    1.00000000e+00    9.99995419e-01    1.43989275e-05    9.99995483e-01    1.20521936e-05    2.41126413e-05    7.53934454e-06    0.00000000e+00    9.99987049e-01    0.00000000e+00    9.99994428e-01    0.00000000e+00    9.99994941e-01    0.00000000e+00    9.99989954e-01    1.02709633e+00    3.68312571e-05    9.99997437e-01    9.65653650e-06    9.99979674e-01   -4.42710242e-05    5.42821871e-06    1.01633767e+00    1.03397688e+00    1.49927300e-05    9.99986796e-01    1.01635099e+00    1.03397388e+00    2.37782194e-05
326      3.26000000e-09    1.00000000e+00    9.99989359e-01    1.37192973e-05    0.00000000e+00    9.66649304e-06    9.99990840e-01    1.00000000e+00    9.99995421e-01    1.43988401e-05    9.99995489e-01    1.20510344e-05    2.41072883e-05    7.54102236e-06    0.00000000e+00    9.99987033e-01    0.00000000e+00    9.99994388e-01    0.00000000e+00    9.99994902e-01    0.00000000e+00    9.99989942e-01    1.02683814e+00    3.68316600e-05    9.99997430e-01    9.65673774e-06    9.99979689e-01   -4.42376744e-05    5.43315793e-06    1.01623147e+00    1.03394683e+00    1.49902189e-05    9.99986796e-01    1.01624480e+00    1.03394383e+00    2.37782189e-05
327      3.27000000e-09    1.00000000e+00    9.99989275e-01    1.36657347e-05    0.00000000e+00    9.67130419e-06    9.99990846e-01    1.00000000e+00    9.99995423e-01    1.43987527e-05    9.99995495e-01    1.20498753e-05    2.41019353e-05    7.54270018e-06    0.00000000e+00    9.99987018e-01    0.00000000e+00    9.99994348e-01    0.00000000e+00    9.99994863e-01    0.00000000e+00    9.99989931e-01    1.02657995e+00    3.68320630e-05    9.99997422e-01    9.65693898e-06    9.99979703e-01   -4.42043245e-05    5.43809715e-06    1.01612528e+00    1.03391678e+00    1.49877078e-05    9.99986796e-01    1.01613860e+00    1.03391379e+00    2.37782185e-05
328      3.28000000e-09    1.00000000e+00    9.99989192e-01    1.36121722e-05    0.00000000e+00    9.67611534e-06    9.99990852e-01    1.00000000e+00    9.99995425e-01    1.43986653e-05    9.99995500e-01    1.20487161e-05    2.40965823e-05    7.54437801e-06    0.00000000e+00    9.99987003e-01    0.00000000e+00    9.99994308e-01    0.00000000e+00    9.99994825e-01    0.00000000e+00    9.99989920e-01    1.02632176e+00    3.68324659e-05    9.99997414e-01    9.65714022e-06    9.99979717e-01   -4.41709747e-05    5.44303637e-06    1.01601908e+00    1.03388673e+00    1.49851967e-05    9.99986796e-01    1.01603241e+00    1.03388374e+00    2.37782180e-05
329      3.29000000e-09    1.00000000e+00    9.99989108e-01    1.35586096e-05    0.00000000e+00    9.68092649e-06    9.99990859e-01    1.00000000e+00    9.99995427e-01    1.43985780e-05    9.99995506e-01    1.20475570e-05    2.40912293e-05    7.54605583e-06    0.00000000e+00    9.99986988e-01    0.00000000e+00    9.99994269e-01    0.00000000e+00    9.99994786e-01    0.00000000e+00    9.99989908e-01    1.02606357e+00    3.68328689e-05    9.99997406e-01    9.65734146e-06    9.99979732e-01   -4.41376249e-05    5.44797559e-06    1.01591289e+00    1.03385668e+00    1.49826857e-05    9.99986796e-01    1.01592622e+00    1.03385370e+00    2.37782176e-05
330      3.30000000e-09    1.00000000e+00    9.99989025e-01    1.35050470e-05    0.00000000e+00    9.68573764e-06    9.99990865e-01    1.00000000e+00    9.99995429e-01    1.43984906e-05    9.99995512e-01    1.20463978e-05    2.40858763e-05    7.54773365e-06    0.00000000e+00    9.99986972e-01    0.00000000e+00    9.99994229e-01    0.00000000e+00    9.99994748e-01    0.00000000e+00    9.99989897e-01    1.02580538e+00    3.68332718e-05    9.99997399e-01    9.65754270e-06    9.99979746e-01   -4.41042750e-05    5.45291480e-06    1.01580669e+00    1.03382663e+00    1.49801746e-05    9.99986796e-01    1.01582003e+00    1.03382365e+00    2.37782171e-05
331      3.31000000e-09    1.00000000e+00    9.99988941e-01    1.34514844e-05    0.00000000e+00    9.69054879e-06    9.99990871e-01    1.00000000e+00    9.99995431e-01    1.43984032e-05    9.99995518e-01    1.20452387e-05    2.40805233e-05    7.54941148e-06    0.00000000e+00    9.99986957e-01    0.00000000e+00    9.99994189e-01    0.00000000e+00    9.99994709e-01    0.00000000e+00    9.99989885e-01    1.02554718e+00    3.68336747e-05    9.99997391e-01    9.65774395e-06    9.99979761e-01   -4.40709252e-05    5.45785402e-06    1.01570050e+00    1.03379657e+00    1.49776635e-05    9.99986796e-01    1.01571384e+00    1.03379361e+00    2.37782167e-05
332      3.32000000e-09    1.00000000e+00    9.99988858e-01    1.33979219e-05    0.00000000e+00    9.69535994e-06    9.99990877e-01    1.00000000e+00    9.99995433e-01    1.43983158e-05    9.99995524e-01    1.20440795e-05    2.40751703e-05    7.55108930e-06    0.00000000e+00    9.99986942e-01    0.00000000e+00    9.99994149e-01    0.00000000e+00    9.99994671e-01    0.00000000e+00    9.99989874e-01    1.02528899e+00    3.68340777e-05    9.99997383e-01    9.65794519e-06    9.99979775e-01   -4.40375754e-05    5.46279324e-06    1.01559430e+00    1.03376652e+00    1.49751525e-05    9.99986796e-01    1.01560765e+00    1.03376356e+00    2.37782162e-05
333      3.33000000e-09    1.00000000e+00    9.99988774e-01    1.33443593e-05    0.00000000e+00    9.70017109e-06    9.99990883e-01    1.00000000e+00    9.99995435e-01    1.43982284e-05    9.99995529e-01    1.20429204e-05    2.40698173e-05    7.55276712e-06    0.00000000e+00    9.99986926e-01    0.00000000e+00    9.99994110e-01    0.00000000e+00    9.99994632e-01    0.00000000e+00    9.99989862e-01    1.02503080e+00    3.68344806e-05    9.99997375e-01    9.65814643e-06    9.99979789e-01   -4.40042256e-05    5.46773246e-06    1.01548811e+00    1.03373647e+00    1.49726414e-05    9.99986796e-01    1.01550145e+00    1.03373352e+00    2.37782158e-05
334      3.34000000e-09    1.00000000e+00    9.99988691e-01    1.32907967e-05    0.00000000e+00    9.70498224e-06    9.99990890e-01    1.00000000e+00    9.99995437e-01    1.43981410e-05    9.99995535e-01    1.20417612e-05    2.40644643e-05    7.55444494e-06    0.00000000e+00    9.99986911e-01    0.00000000e+00    9.99994070e-01    0.00000000e+00    9.99994593e-01    0.00000000e+00    9.99989851e-01    1.02477261e+00    3.68348836e-05    9.99997368e-01    9.65834767e-06    9.99979804e-01   -4.39708757e-05    5.47267168e-06    1.01538191e+00    1.03370642e+00    1.49701303e-05    9.99986796e-01    1.01539526e+00    1.03370347e+00    2.37782153e-05
335      3.35000000e-09    1.00000000e+00    9.99988607e-01    1.32372342e-05    0.00000000e+00    9.70979339e-06    9.99990896e-01    1.00000000e+00    9.99995439e-01    1.43980537e-05    9.99995541e-01    1.20406021e-05    2.40591113e-05    7.55612277e-06    0.00000000e+00    9.99986896e-01    0.00000000e+00    9.99994030e-01    0.00000000e+00    9.99994555e-01    0.00000000e+00    9.99989839e-01    1.02451442e+00    3.68352865e-05    9.99997360e-01    9.65854891e-06    9.99979818e-01   -4.39375259e-05    5.47761090e-06    1.01527572e+00    1.03367637e+00    1.49676192e-05    9.99986796e-01    1.01528907e+00    1.03367343e+00    2.37782149e-05
336      3.36000000e-09    1.00000000e+00    9.99988524e-01    1.31836716e-05    0.00000000e+00    9.71460454e-06    9.99990902e-01    1.00000000e+00    9.99995441e-01    1.43979663e-05    9.99995547e-01    1.20394429e-05    2.40537583e-05    7.55780059e-06    0.00000000e+00    9.99986880e-01    0.00000000e+00    9.99993990e-01    0.00000000e+00    9.99994516e-01    0.00000000e+00    9.99989828e-01    1.02425623e+00    3.68356894e-05    9.99997352e-01    9.65875015e-06    9.99979832e-01   -4.39041761e-05    5.48255012e-06    1.01516952e+00    1.03364631e+00    1.49651082e-05    9.99986796e-01    1.01518288e+00    1.03364338e+00    2.37782144e-05
337      3.37000000e-09    1.00000000e+00    9.99988440e-01    1.31301090e-05    0.00000000e+00    9.71941569e-06    9.99990908e-01    1.00000000e+00    9.99995443e-01    1.43978789e-05    9.99995552e-01    1.20382838e-05    2.40484053e-05    7.55947841e-06    0.00000000e+00    9.99986865e-01    0.00000000e+00    9.99993951e-01    0.00000000e+00    9.99994478e-01    0.00000000e+00    9.99989816e-01    1.02399804e+00    3.68360924e-05    9.99997344e-01    9.65895139e-06    9.99979847e-01   -4.38708262e-05    5.48748934e-06    1.01506332e+00    1.03361626e+00    1.49625971e-05    9.99986796e-01    1.01507669e+00    1.03361334e+00    2.37782139e-05
338      3.38000000e-09    1.00000000e+00    9.99988356e-01    1.30765464e-05    0.00000000e+00    9.72422685e-06    9.99990914e-01    1.00000000e+00    9.99995445e-01    1.43977915e-05    9.99995558e-01    1.20371246e-05    2.40430523e-05    7.56115624e-06    0.00000000e+00    9.99986850e-01    0.00000000e+00    9.99993911e-01    0.00000000e+00    9.99994439e-01    0.00000000e+00    9.99989805e-01    1.02373984e+00    3.68364953e-05    9.99997337e-01    9.65915264e-06    9.99979861e-01   -4.38374764e-05    5.49242855e-06    1.01495713e+00    1.03358621e+00    1.49600860e-05    9.99986796e-01    1.01497050e+00    1.03358329e+00    2.37782135e-05
339      3.39000000e-09    1.00000000e+00    9.99988273e-01    1.30229839e-05    0.00000000e+00    9.72903800e-06    9.99990921e-01    1.00000000e+00    9.99995447e-01    1.43977041e-05    9.99995564e-01    1.20359654e-05    2.40376993e-05    7.56283406e-06    0.00000000e+00    9.99986834e-01    0.00000000e+00    9.99993871e-01    0.00000000e+00    9.99994401e-01    0.00000000e+00    9.99989794e-01    1.02348165e+00    3.68368983e-05    9.99997329e-01    9.65935388e-06    9.99979875e-01   -4.38041266e-05    5.49736777e-06    1.01485093e+00    1.03355616e+00    1.49575750e-05    9.99986796e-01    1.01486430e+00    1.03355325e+00    2.37782130e-05
340      3.40000000e-09    1.00000000e+00    9.99988189e-01    1.29694213e-05    0.00000000e+00    9.73384915e-06    9.99990927e-01    1.00000000e+00    9.99995449e-01    1.43976167e-05    9.99995570e-01    1.20348063e-05    2.40323463e-05    7.56451188e-06    0.00000000e+00    9.99986819e-01    0.00000000e+00    9.99993831e-01    0.00000000e+00    9.99994362e-01    0.00000000e+00    9.99989782e-01    1.02322346e+00    3.68373012e-05    9.99997321e-01    9.65955512e-06    9.99979890e-01   -4.37707767e-05    5.50230699e-06    1.01474474e+00    1.03352611e+00    1.49550639e-05    9.99986796e-01    1.01475811e+00    1.03352320e+00    2.37782126e-05
341      3.41000000e-09    1.00000000e+00    9.99988106e-01    1.29158587e-05    0.00000000e+00    9.73866030e-06    9.99990933e-01    1.00000000e+00    9.99995451e-01    1.43975294e-05    9.99995575e-01    1.20336471e-05    2.40269933e-05    7.56618970e-06    0.00000000e+00    9.99986804e-01    0.00000000e+00    9.99993792e-01    0.00000000e+00    9.99994323e-01    0.00000000e+00    9.99989771e-01    1.02296527e+00    3.68377042e-05    9.99997313e-01    9.65975636e-06    9.99979904e-01   -4.37374269e-05    5.50724621e-06    1.01463854e+00    1.03349606e+00    1.49525528e-05    9.99986796e-01    1.01465192e+00    1.03349316e+00    2.37782121e-05
342      3.42000000e-09    1.00000000e+00    9.99988022e-01    1.28622961e-05    0.00000000e+00    9.74347145e-06    9.99990939e-01    1.00000000e+00    9.99995453e-01    1.43974420e-05    9.99995581e-01    1.20324880e-05    2.40216403e-05    7.56786753e-06    0.00000000e+00    9.99986788e-01    0.00000000e+00    9.99993752e-01    0.00000000e+00    9.99994285e-01    0.00000000e+00    9.99989759e-01    1.02270708e+00    3.68381071e-05    9.99997306e-01    9.65995760e-06    9.99979919e-01   -4.37040771e-05    5.51218543e-06    1.01453235e+00    1.03346600e+00    1.49500417e-05    9.99986796e-01    1.01454573e+00    1.03346311e+00    2.37782117e-05
343      3.43000000e-09    1.00000000e+00    9.99987939e-01    1.28087336e-05    0.00000000e+00    9.74828260e-06    9.99990945e-01    1.00000000e+00    9.99995455e-01    1.43973546e-05    9.99995587e-01    1.20313288e-05    2.40162873e-05    7.56954535e-06    0.00000000e+00    9.99986773e-01    0.00000000e+00    9.99993712e-01    0.00000000e+00    9.99994246e-01    0.00000000e+00    9.99989748e-01    1.02244889e+00    3.68385100e-05    9.99997298e-01    9.66015884e-06    9.99979933e-01   -4.36707272e-05    5.51712465e-06    1.01442615e+00    1.03343595e+00    1.49475307e-05    9.99986796e-01    1.01443954e+00    1.03343307e+00    2.37782112e-05
344      3.44000000e-09    1.00000000e+00    9.99987855e-01    1.27551710e-05    0.00000000e+00    9.75309375e-06    9.99990951e-01    1.00000000e+00    9.99995457e-01    1.43972672e-05    9.99995593e-01    1.20301697e-05    2.40109343e-05    7.57122317e-06    0.00000000e+00    9.99986758e-01    0.00000000e+00    9.99993672e-01    0.00000000e+00    9.99994208e-01    0.00000000e+00    9.99989736e-01    1.02219069e+00    3.68389130e-05    9.99997290e-01    9.66036008e-06    9.99979947e-01   -4.36373774e-05    5.52206387e-06    1.01431996e+00    1.03340590e+00    1.49450196e-05    9.99986796e-01    1.01433335e+00    1.03340302e+00    2.37782108e-05
