Index       TIME             V(CLK)          V(CLK_BUF)        V(CLK_BAR)          V(CSB)           V(CS_BAR)           V(CS)            V(WEB)           V(WE_BAR)           V(WE)       V(GATED_CLK_BUF)  V(GATED_CLK_BAR)      V(WL_EN)           V(RWL)             V(A0)           V(A_DFF0)           V(A1)           V(A_DFF1)           V(A2)           V(A_DFF2)           V(A3)           V(A_DFF3)          V(RBL)         V(RBL_DELAY)    V(RBL_DELAY_BAR)       V(W_EN)           V(PRE)            V(S_EN)           V(WL15)           V(BL7)            V(BLB7)      V(XSRAM_6T_CORE_16X8:XSRAM_6T_CELL_15_7:Q) V(XSRAM_6T_CORE_16X8:XSRAM_6T_CELL_15_7:QB)     V(SA_Q7)          V(SA_QB7)          V(DIN0)         V(DIN_DFF0)         V(OUT)      
5412     5.41200000e-08    0.00000000e+00    4.95389377e-05    9.99996488e-01    0.00000000e+00    5.44018565e-06    9.99994007e-01    0.00000000e+00    1.52023435e-05    9.99994375e-01    1.13371059e-05    1.00000749e+00    9.99998291e-01    9.99994782e-01    0.00000000e+00    9.99990846e-01    0.00000000e+00    9.99992321e-01    0.00000000e+00    9.99993789e-01    0.00000000e+00    9.99993336e-01    1.61137744e-04    1.00005629e+00    7.04958294e-06   -3.64354105e-06    9.99988433e-01   -2.61289319e-04    9.99986030e-01    2.74546326e-03    9.99829770e-01    1.66597311e-03    9.99986779e-01    3.64335208e-01    9.99832870e-01    0.00000000e+00    9.56718743e-06    9.99994953e-01
5413     5.41300000e-08    0.00000000e+00    4.95483451e-05    9.99996491e-01    0.00000000e+00    5.44041588e-06    9.99994008e-01    0.00000000e+00    1.46261094e-05    9.99994307e-01    1.09942485e-05    1.00000683e+00    9.99998291e-01    9.99994803e-01    0.00000000e+00    9.99990846e-01    0.00000000e+00    9.99992321e-01    0.00000000e+00    9.99993789e-01    0.00000000e+00    9.99993336e-01    1.59533167e-04    1.00005219e+00    6.40910278e-06   -9.63530322e-06    9.99989190e-01   -2.46790136e-04    9.99987010e-01    2.64468410e-03    9.99833501e-01    1.60444783e-03    9.99987390e-01    3.63280645e-01    9.99836856e-01    0.00000000e+00    9.57433412e-06    9.99994941e-01
5414     5.41400000e-08    0.00000000e+00    4.95538250e-05    9.99996492e-01    0.00000000e+00    5.44112533e-06    9.99994010e-01    0.00000000e+00    1.41250416e-05    9.99994447e-01    1.06970160e-05    1.00000632e+00    9.99998247e-01    9.99994839e-01    0.00000000e+00    9.99990846e-01    0.00000000e+00    9.99992321e-01    0.00000000e+00    9.99993789e-01    0.00000000e+00    9.99993336e-01    1.57874930e-04    1.00004881e+00    7.52054991e-06    1.96234007e-07    9.99989251e-01   -2.35651543e-04    9.99987578e-01    2.55395128e-03    9.99838527e-01    1.54893507e-03    9.99987806e-01    3.62253180e-01    9.99841682e-01    0.00000000e+00    9.51330335e-06    9.99994895e-01
5415     5.41500000e-08    0.00000000e+00    4.95593048e-05    9.99996493e-01    0.00000000e+00    5.44183478e-06    9.99994011e-01    0.00000000e+00    1.36239737e-05    9.99994587e-01    1.03997834e-05    1.00000580e+00    9.99998204e-01    9.99994875e-01    0.00000000e+00    9.99990845e-01    0.00000000e+00    9.99992321e-01    0.00000000e+00    9.99993788e-01    0.00000000e+00    9.99993336e-01    1.56216694e-04    1.00004544e+00    8.63199705e-06    1.00277712e-05    9.99989313e-01   -2.24512950e-04    9.99988146e-01    2.46321846e-03    9.99843552e-01    1.49342232e-03    9.99988222e-01    3.61225714e-01    9.99846508e-01    0.00000000e+00    9.45227258e-06    9.99994848e-01
5416     5.41600000e-08    0.00000000e+00    4.95647847e-05    9.99996494e-01    0.00000000e+00    5.44254423e-06    9.99994013e-01    0.00000000e+00    1.31229059e-05    9.99994726e-01    1.01025509e-05    1.00000529e+00    9.99998161e-01    9.99994911e-01    0.00000000e+00    9.99990845e-01    0.00000000e+00    9.99992320e-01    0.00000000e+00    9.99993788e-01    0.00000000e+00    9.99993336e-01    1.54558457e-04    1.00004207e+00    9.74344419e-06    1.98593085e-05    9.99989374e-01   -2.13374357e-04    9.99988714e-01    2.37248564e-03    9.99848578e-01    1.43790957e-03    9.99988638e-01    3.60198249e-01    9.99851334e-01    0.00000000e+00    9.39124181e-06    9.99994802e-01
5417     5.41700000e-08    0.00000000e+00    4.95697651e-05    9.99996495e-01    0.00000000e+00    5.44316279e-06    9.99994014e-01    0.00000000e+00    1.26431364e-05    9.99994851e-01    9.81795858e-06    1.00000479e+00    9.99998123e-01    9.99994945e-01    0.00000000e+00    9.99990844e-01    0.00000000e+00    9.99992320e-01    0.00000000e+00    9.99993787e-01    0.00000000e+00    9.99993336e-01    1.52935674e-04    1.00003883e+00    1.07372102e-05    2.86163566e-05    9.99989450e-01   -2.02743830e-04    9.99989252e-01    2.28466732e-03    9.99853473e-01    1.38421759e-03    9.99989035e-01    3.59186288e-01    9.99856053e-01    0.00000000e+00    9.33745679e-06    9.99994761e-01
5418     5.41800000e-08    0.00000000e+00    4.95693846e-05    9.99996493e-01    0.00000000e+00    5.44280584e-06    9.99994013e-01    0.00000000e+00    1.23919736e-05    9.99994815e-01    9.66904051e-06    1.00000448e+00    9.99998135e-01    9.99994959e-01    0.00000000e+00    9.99990845e-01    0.00000000e+00    9.99992320e-01    0.00000000e+00    9.99993788e-01    0.00000000e+00    9.99993336e-01    1.51693427e-04    1.00003701e+00    1.04678401e-05    2.58403282e-05    9.99989694e-01   -1.97566664e-04    9.99989461e-01    2.22813184e-03    9.99856968e-01    1.35006891e-03    9.99989224e-01    3.58340743e-01    9.99859628e-01    0.00000000e+00    9.36144440e-06    9.99994782e-01
5419     5.41900000e-08    0.00000000e+00    4.95690042e-05    9.99996492e-01    0.00000000e+00    5.44244889e-06    9.99994012e-01    0.00000000e+00    1.21408108e-05    9.99994779e-01    9.52012244e-06    1.00000418e+00    9.99998148e-01    9.99994972e-01    0.00000000e+00    9.99990845e-01    0.00000000e+00    9.99992320e-01    0.00000000e+00    9.99993788e-01    0.00000000e+00    9.99993336e-01    1.50451181e-04    1.00003519e+00    1.01984701e-05    2.30642997e-05    9.99989938e-01   -1.92389497e-04    9.99989670e-01    2.17159636e-03    9.99860463e-01    1.31592024e-03    9.99989413e-01    3.57495198e-01    9.99863202e-01    0.00000000e+00    9.38543201e-06    9.99994803e-01
5420     5.42000000e-08    0.00000000e+00    4.95686238e-05    9.99996490e-01    0.00000000e+00    5.44209195e-06    9.99994011e-01    0.00000000e+00    1.18896480e-05    9.99994743e-01    9.37120437e-06    1.00000388e+00    9.99998160e-01    9.99994986e-01    0.00000000e+00    9.99990845e-01    0.00000000e+00    9.99992320e-01    0.00000000e+00    9.99993788e-01    0.00000000e+00    9.99993336e-01    1.49208935e-04    1.00003337e+00    9.92910000e-06    2.02882712e-05    9.99990181e-01   -1.87212330e-04    9.99989880e-01    2.11506089e-03    9.99863958e-01    1.28177157e-03    9.99989601e-01    3.56649653e-01    9.99866777e-01    0.00000000e+00    9.40941962e-06    9.99994823e-01
5421     5.42100000e-08    0.00000000e+00    4.95682433e-05    9.99996488e-01    0.00000000e+00    5.44173500e-06    9.99994010e-01    0.00000000e+00    1.16384852e-05    9.99994706e-01    9.22228629e-06    1.00000357e+00    9.99998173e-01    9.99994999e-01    0.00000000e+00    9.99990845e-01    0.00000000e+00    9.99992320e-01    0.00000000e+00    9.99993788e-01    0.00000000e+00    9.99993336e-01    1.47966689e-04    1.00003155e+00    9.65972994e-06    1.75122428e-05    9.99990425e-01   -1.82035164e-04    9.99990089e-01    2.05852541e-03    9.99867453e-01    1.24762290e-03    9.99989790e-01    3.55804108e-01    9.99870351e-01    0.00000000e+00    9.43340724e-06    9.99994844e-01
5422     5.42200000e-08    0.00000000e+00    4.95678629e-05    9.99996487e-01    0.00000000e+00    5.44137805e-06    9.99994009e-01    0.00000000e+00    1.13873224e-05    9.99994670e-01    9.07336822e-06    1.00000327e+00    9.99998185e-01    9.99995013e-01    0.00000000e+00    9.99990845e-01    0.00000000e+00    9.99992320e-01    0.00000000e+00    9.99993788e-01    0.00000000e+00    9.99993336e-01    1.46724443e-04    1.00002973e+00    9.39035989e-06    1.47362143e-05    9.99990669e-01   -1.76857997e-04    9.99990299e-01    2.00198994e-03    9.99870947e-01    1.21347423e-03    9.99989979e-01    3.54958563e-01    9.99873926e-01    0.00000000e+00    9.45739485e-06    9.99994864e-01
5423     5.42300000e-08    0.00000000e+00    4.95674824e-05    9.99996485e-01    0.00000000e+00    5.44102110e-06    9.99994008e-01    0.00000000e+00    1.11361596e-05    9.99994634e-01    8.92445015e-06    1.00000296e+00    9.99998198e-01    9.99995027e-01    0.00000000e+00    9.99990845e-01    0.00000000e+00    9.99992320e-01    0.00000000e+00    9.99993788e-01    0.00000000e+00    9.99993336e-01    1.45482197e-04    1.00002791e+00    9.12098984e-06    1.19601859e-05    9.99990912e-01   -1.71680830e-04    9.99990508e-01    1.94545446e-03    9.99874442e-01    1.17932556e-03    9.99990168e-01    3.54113018e-01    9.99877500e-01    0.00000000e+00    9.48138246e-06    9.99994885e-01
5424     5.42400000e-08    0.00000000e+00    4.95671020e-05    9.99996484e-01    0.00000000e+00    5.44066415e-06    9.99994007e-01    0.00000000e+00    1.08849968e-05    9.99994598e-01    8.77553208e-06    1.00000266e+00    9.99998210e-01    9.99995040e-01    0.00000000e+00    9.99990845e-01    0.00000000e+00    9.99992321e-01    0.00000000e+00    9.99993788e-01    0.00000000e+00    9.99993336e-01    1.44239951e-04    1.00002609e+00    8.85161978e-06    9.18415740e-06    9.99991156e-01   -1.66503664e-04    9.99990717e-01    1.88891898e-03    9.99877937e-01    1.14517689e-03    9.99990357e-01    3.53267473e-01    9.99881075e-01    0.00000000e+00    9.50537007e-06    9.99994906e-01
5425     5.42500000e-08    0.00000000e+00    4.95667216e-05    9.99996482e-01    0.00000000e+00    5.44030720e-06    9.99994006e-01    0.00000000e+00    1.06338341e-05    9.99994562e-01    8.62661401e-06    1.00000236e+00    9.99998223e-01    9.99995054e-01    0.00000000e+00    9.99990846e-01    0.00000000e+00    9.99992321e-01    0.00000000e+00    9.99993788e-01    0.00000000e+00    9.99993336e-01    1.42997704e-04    1.00002427e+00    8.58224973e-06    6.40812894e-06    9.99991399e-01   -1.61326497e-04    9.99990927e-01    1.83238351e-03    9.99881432e-01    1.11102822e-03    9.99990546e-01    3.52421928e-01    9.99884649e-01    0.00000000e+00    9.52935768e-06    9.99994926e-01
5426     5.42600000e-08    0.00000000e+00    4.95663411e-05    9.99996481e-01    0.00000000e+00    5.43995025e-06    9.99994005e-01    0.00000000e+00    1.03826713e-05    9.99994526e-01    8.47769593e-06    1.00000205e+00    9.99998235e-01    9.99995067e-01    0.00000000e+00    9.99990846e-01    0.00000000e+00    9.99992321e-01    0.00000000e+00    9.99993788e-01    0.00000000e+00    9.99993336e-01    1.41755458e-04    1.00002245e+00    8.31287967e-06    3.63210048e-06    9.99991643e-01   -1.56149330e-04    9.99991136e-01    1.77584803e-03    9.99884927e-01    1.07687955e-03    9.99990735e-01    3.51576383e-01    9.99888224e-01    0.00000000e+00    9.55334529e-06    9.99994947e-01
5427     5.42700000e-08    0.00000000e+00    4.95663379e-05    9.99996481e-01    0.00000000e+00    5.43996337e-06    9.99994005e-01    0.00000000e+00    1.02416205e-05    9.99994524e-01    8.39363844e-06    1.00000189e+00    9.99998233e-01    9.99995083e-01    0.00000000e+00    9.99990846e-01    0.00000000e+00    9.99992321e-01    0.00000000e+00    9.99993788e-01    0.00000000e+00    9.99993336e-01    1.40657896e-04    1.00002146e+00    8.29408790e-06    3.55989421e-06    9.99991728e-01   -1.52406339e-04    9.99991251e-01    1.73747506e-03    9.99887335e-01    1.05361014e-03    9.99990830e-01    3.50883607e-01    9.99890610e-01    0.00000000e+00    9.55332631e-06    9.99994946e-01
5428     5.42800000e-08    0.00000000e+00    4.95665048e-05    9.99996482e-01    0.00000000e+00    5.44014324e-06    9.99994006e-01    0.00000000e+00    1.01501855e-05    9.99994537e-01    8.33880668e-06    1.00000179e+00    9.99998224e-01    9.99995099e-01    0.00000000e+00    9.99990846e-01    0.00000000e+00    9.99992321e-01    0.00000000e+00    9.99993788e-01    0.00000000e+00    9.99993336e-01    1.39625528e-04    1.00002084e+00    8.38820499e-06    4.70601160e-06    9.99991742e-01   -1.49309578e-04    9.99991324e-01    1.70728598e-03    9.99889254e-01    1.03524285e-03    9.99990883e-01    3.50259666e-01    9.99892462e-01    0.00000000e+00    9.54249013e-06    9.99994936e-01
5429     5.42900000e-08    0.00000000e+00    4.95666716e-05    9.99996483e-01    0.00000000e+00    5.44032310e-06    9.99994006e-01    0.00000000e+00    1.00587505e-05    9.99994550e-01    8.28397493e-06    1.00000169e+00    9.99998214e-01    9.99995116e-01    0.00000000e+00    9.99990846e-01    0.00000000e+00    9.99992321e-01    0.00000000e+00    9.99993788e-01    0.00000000e+00    9.99993336e-01    1.38593159e-04    1.00002023e+00    8.48232208e-06    5.85212900e-06    9.99991757e-01   -1.46212816e-04    9.99991396e-01    1.67709690e-03    9.99891172e-01    1.01687556e-03    9.99990936e-01    3.49635726e-01    9.99894313e-01    0.00000000e+00    9.53165395e-06    9.99994926e-01
5430     5.43000000e-08    0.00000000e+00    4.95668384e-05    9.99996483e-01    0.00000000e+00    5.44050297e-06    9.99994007e-01    0.00000000e+00    9.96731554e-06    9.99994564e-01    8.22914317e-06    1.00000159e+00    9.99998205e-01    9.99995133e-01    0.00000000e+00    9.99990845e-01    0.00000000e+00    9.99992321e-01    0.00000000e+00    9.99993788e-01    0.00000000e+00    9.99993336e-01    1.37560791e-04    1.00001961e+00    8.57643916e-06    6.99824639e-06    9.99991771e-01   -1.43116055e-04    9.99991469e-01    1.64690782e-03    9.99893090e-01    9.98508270e-04    9.99990989e-01    3.49011786e-01    9.99896165e-01    0.00000000e+00    9.52081776e-06    9.99994916e-01
5431     5.43100000e-08    0.00000000e+00    4.95670053e-05    9.99996484e-01    0.00000000e+00    5.44068284e-06    9.99994007e-01    0.00000000e+00    9.87588054e-06    9.99994577e-01    8.17431141e-06    1.00000149e+00    9.99998196e-01    9.99995150e-01    0.00000000e+00    9.99990845e-01    0.00000000e+00    9.99992320e-01    0.00000000e+00    9.99993788e-01    0.00000000e+00    9.99993336e-01    1.36528422e-04    1.00001900e+00    8.67055625e-06    8.14436379e-06    9.99991785e-01   -1.40019293e-04    9.99991542e-01    1.61671874e-03    9.99895009e-01    9.80140980e-04    9.99991042e-01    3.48387846e-01    9.99898016e-01    0.00000000e+00    9.50998158e-06    9.99994905e-01
5432     5.43200000e-08    0.00000000e+00    4.95671721e-05    9.99996485e-01    0.00000000e+00    5.44086270e-06    9.99994008e-01    0.00000000e+00    9.78444554e-06    9.99994590e-01    8.11947965e-06    1.00000139e+00    9.99998187e-01    9.99995166e-01    0.00000000e+00    9.99990845e-01    0.00000000e+00    9.99992320e-01    0.00000000e+00    9.99993788e-01    0.00000000e+00    9.99993336e-01    1.35496053e-04    1.00001838e+00    8.76467333e-06    9.29048118e-06    9.99991799e-01   -1.36922532e-04    9.99991614e-01    1.58652966e-03    9.99896927e-01    9.61773689e-04    9.99991095e-01    3.47763906e-01    9.99899867e-01    0.00000000e+00    9.49914539e-06    9.99994895e-01
5433     5.43300000e-08    0.00000000e+00    4.95673389e-05    9.99996486e-01    0.00000000e+00    5.44104257e-06    9.99994008e-01    0.00000000e+00    9.69301054e-06    9.99994604e-01    8.06464789e-06    1.00000129e+00    9.99998177e-01    9.99995183e-01    0.00000000e+00    9.99990845e-01    0.00000000e+00    9.99992320e-01    0.00000000e+00    9.99993788e-01    0.00000000e+00    9.99993336e-01    1.34463685e-04    1.00001777e+00    8.85879042e-06    1.04365986e-05    9.99991813e-01   -1.33825771e-04    9.99991687e-01    1.55634058e-03    9.99898845e-01    9.43406399e-04    9.99991148e-01    3.47139966e-01    9.99901719e-01    0.00000000e+00    9.48830921e-06    9.99994885e-01
5434     5.43400000e-08    0.00000000e+00    4.95675057e-05    9.99996487e-01    0.00000000e+00    5.44122244e-06    9.99994009e-01    0.00000000e+00    9.60157554e-06    9.99994617e-01    8.00981613e-06    1.00000119e+00    9.99998168e-01    9.99995200e-01    0.00000000e+00    9.99990845e-01    0.00000000e+00    9.99992320e-01    0.00000000e+00    9.99993788e-01    0.00000000e+00    9.99993336e-01    1.33431316e-04    1.00001715e+00    8.95290750e-06    1.15827160e-05    9.99991827e-01   -1.30729009e-04    9.99991759e-01    1.52615150e-03    9.99900763e-01    9.25039109e-04    9.99991201e-01    3.46516026e-01    9.99903570e-01    0.00000000e+00    9.47747302e-06    9.99994874e-01
5435     5.43500000e-08    0.00000000e+00    4.95676726e-05    9.99996488e-01    0.00000000e+00    5.44140230e-06    9.99994009e-01    0.00000000e+00    9.51014054e-06    9.99994630e-01    7.95498437e-06    1.00000109e+00    9.99998159e-01    9.99995216e-01    0.00000000e+00    9.99990845e-01    0.00000000e+00    9.99992320e-01    0.00000000e+00    9.99993788e-01    0.00000000e+00    9.99993336e-01    1.32398948e-04    1.00001654e+00    9.04702459e-06    1.27288334e-05    9.99991841e-01   -1.27632248e-04    9.99991832e-01    1.49596242e-03    9.99902682e-01    9.06671819e-04    9.99991254e-01    3.45892086e-01    9.99905421e-01    0.00000000e+00    9.46663684e-06    9.99994864e-01
5436     5.43600000e-08    0.00000000e+00    4.95678394e-05    9.99996488e-01    0.00000000e+00    5.44158217e-06    9.99994010e-01    0.00000000e+00    9.41870554e-06    9.99994644e-01    7.90015261e-06    1.00000099e+00    9.99998150e-01    9.99995233e-01    0.00000000e+00    9.99990845e-01    0.00000000e+00    9.99992320e-01    0.00000000e+00    9.99993788e-01    0.00000000e+00    9.99993336e-01    1.31366579e-04    1.00001592e+00    9.14114167e-06    1.38749508e-05    9.99991855e-01   -1.24535486e-04    9.99991904e-01    1.46577334e-03    9.99904600e-01    8.88304528e-04    9.99991307e-01    3.45268146e-01    9.99907273e-01    0.00000000e+00    9.45580065e-06    9.99994854e-01
5437     5.43700000e-08    0.00000000e+00    4.95680062e-05    9.99996489e-01    0.00000000e+00    5.44176204e-06    9.99994010e-01    0.00000000e+00    9.32727054e-06    9.99994657e-01    7.84532085e-06    1.00000089e+00    9.99998141e-01    9.99995250e-01    0.00000000e+00    9.99990845e-01    0.00000000e+00    9.99992320e-01    0.00000000e+00    9.99993788e-01    0.00000000e+00    9.99993336e-01    1.30334211e-04    1.00001531e+00    9.23525876e-06    1.50210682e-05    9.99991869e-01   -1.21438725e-04    9.99991977e-01    1.43558426e-03    9.99906518e-01    8.69937238e-04    9.99991360e-01    3.44644206e-01    9.99909124e-01    0.00000000e+00    9.44496447e-06    9.99994844e-01
5438     5.43800000e-08    0.00000000e+00    4.95681730e-05    9.99996490e-01    0.00000000e+00    5.44194190e-06    9.99994011e-01    0.00000000e+00    9.23583554e-06    9.99994671e-01    7.79048909e-06    1.00000079e+00    9.99998131e-01    9.99995267e-01    0.00000000e+00    9.99990845e-01    0.00000000e+00    9.99992320e-01    0.00000000e+00    9.99993788e-01    0.00000000e+00    9.99993336e-01    1.29301842e-04    1.00001469e+00    9.32937585e-06    1.61671856e-05    9.99991883e-01   -1.18341963e-04    9.99992050e-01    1.40539518e-03    9.99908437e-01    8.51569948e-04    9.99991413e-01    3.44020266e-01    9.99910976e-01    0.00000000e+00    9.43412829e-06    9.99994833e-01
